RX;2018-10-25;20:29:00;FT8;7.074; -8;CQ;OH4NDU;KP11
RX;2018-10-25;20:29:00;FT8;7.074;-14;VK3EY;TA2LP;KN40
RX;2018-10-25;20:29:00;FT8;7.074;-18;CQ;UA3IHJ;KO67
RX;2018-10-25;20:29:00;FT8;7.074;-13;CQ;UR5GBB;KN76
RX;2018-10-25;20:29:00;FT8;7.074; -3;CQ;LB5MG;JP50
RX;2018-10-25;20:29:00;FT8;7.074;-15;CQ;M0OJR;IO92
RX;2018-10-25;20:29:30;FT8;7.074;-14;VK3EY;TA2LP;KN40
RX;2018-10-25;20:29:30;FT8;7.074;-18;CQ;UA3IHJ;KO67
RX;2018-10-25;20:29:30;FT8;7.074; -9;4X1GA;UR5GBB;KN76
RX;2018-10-25;20:29:30;FT8;7.074;-21;CQ;IK4ALM;JN54
RX;2018-10-25;20:29:30;FT8;7.074; -6;CQ;LB5MG;JP50
RX;2018-10-25;20:29:30;FT8;7.074;-19;4X1GA;JF3NZA;PM73
RX;2018-10-25;20:30:00;FT8;7.074;-15;VK3EY;TA2LP;KN40
RX;2018-10-25;20:30:00;FT8;7.074;-19;CQ;UA3IHJ;KO67
RX;2018-10-25;20:30:00;FT8;7.074;-20;CQ;IK4ALM;JN54
RX;2018-10-25;20:30:00;FT8;7.074; -5;CQ;LB5MG;JP50
RX;2018-10-25;20:30:00;FT8;7.074;-13;IT9EJW;LB3NI;JP77
RX;2018-10-25;20:30:00;FT8;7.074;  2;OE4ATS;M0HUI;IO91
RX;2018-10-25;20:30:30;FT8;7.074;-15;CQ;IK4ALM;JN54
RX;2018-10-25;20:30:30;FT8;7.074; -7;CQ;LB5MG;JP50
RX;2018-10-25;20:31:00;FT8;7.074;-13;CQ;OH4NDU;KP11
RX;2018-10-25;20:31:00;FT8;7.074;-14;YU7GMN;UR5GBB;KN76
RX;2018-10-25;20:31:00;FT8;7.074;-14;CQ;UA3IHJ;KO67
RX;2018-10-25;20:31:00;FT8;7.074; -8;TK5NJ;2E0FQT;IO93
RX;2018-10-25;20:31:00;FT8;7.074;-11;TK5NJ;LB5MG;JP50
RX;2018-10-25;20:31:00;FT8;7.074;-16;CQ;SV9BMG;KM25
RX;2018-10-25;20:31:30;FT8;7.074;-14;CQ;OH4NDU;KP11
RX;2018-10-25;20:31:30;FT8;7.074;-10;CQ;UA3IHJ;KO67
RX;2018-10-25;20:31:30;FT8;7.074;  2;CQ;UX0UM;KO50
RX;2018-10-25;20:31:30;FT8;7.074;-18;CQ;F4DFQ;JN05
RX;2018-10-25;20:31:30;FT8;7.074; -4;TK5NJ;LB5MG;JP50
RX;2018-10-25;20:31:30;FT8;7.074;-11;CQ;RK4HP;LO43
RX;2018-10-25;20:32:00;FT8;7.074;-16;CQ;OH4NDU;KP11
RX;2018-10-25;20:32:00;FT8;7.074;-16;CQ;UA3IHJ;KO67
RX;2018-10-25;20:32:00;FT8;7.074;  1;CQ;UX0UM;KO50
RX;2018-10-25;20:32:00;FT8;7.074;-10;CQ;2E0FQT;IO93
RX;2018-10-25;20:32:00;FT8;7.074;-12;M0HAQ;OE1VRB;JN88
RX;2018-10-25;20:32:30;FT8;7.074;-12;CQ;2E0FQT;IO93
RX;2018-10-25;20:32:30;FT8;7.074;-16;CQ;4Z1TL;KM72
RX;2018-10-25;20:32:30;FT8;7.074;-11;CQ;LB5MG;JP50
RX;2018-10-25;20:32:30;FT8;7.074;-12;M0HAQ;OE1VRB;JN88
RX;2018-10-25;20:32:30;FT8;7.074;-18;LZ4EC;F4ESO;JN39
RX;2018-10-25;20:33:00;FT8;7.074; -8;CQ;LB5MG;JP50
RX;2018-10-25;20:33:00;FT8;7.074;-11;G4HZW;UY0MK;KN98
RX;2018-10-25;20:33:00;FT8;7.074;-18;LZ4EC;F4ESO;JN39
RX;2018-10-25;20:33:00;FT8;7.074; -9;CQ;RK4HP;LO43
RX;2018-10-25;20:33:30;FT8;7.074; -8;CQ;OH4NDU;KP11
RX;2018-10-25;20:33:30;FT8;7.074;-14;CQ;UA3IHJ;KO67
RX;2018-10-25;20:33:30;FT8;7.074; -2;CQ;UX0UM;KO50
RX;2018-10-25;20:33:30;FT8;7.074; -9;CQ;LB5MG;JP50
RX;2018-10-25;20:33:30;FT8;7.074;-12;G4HZW;OE1VRB;JN88
RX;2018-10-25;20:33:30;FT8;7.074; -3;VR2IL;G0HDB;IO82
RX;2018-10-25;20:33:30;FT8;7.074;-12;CQ;RK4HP;LO43
RX;2018-10-25;20:33:30;FT8;7.074;-19;CQ;RW4LND;LO44
RX;2018-10-25;20:34:00;FT8;7.074;-19;YU7GMN;OH4NDU;KP11
RX;2018-10-25;20:34:00;FT8;7.074;-11;CQ;UA3IHJ;KO67
RX;2018-10-25;20:34:00;FT8;7.074; -6;CQ;UX0UM;KO50
RX;2018-10-25;20:34:00;FT8;7.074;-12;CQ;LB5MG;JP50
RX;2018-10-25;20:34:00;FT8;7.074;-12;G4HZW;OE1VRB;JN88
RX;2018-10-25;20:34:00;FT8;7.074;  1;VR2IL;G0HDB;IO82
RX;2018-10-25;20:34:00;FT8;7.074;-16;CQ;RW4LND;LO44
RX;2018-10-25;20:34:30;FT8;7.074;-14;YU7GMN;OH4NDU;KP11
RX;2018-10-25;20:34:30;FT8;7.074;-11;CQ;UA3IHJ;KO67
RX;2018-10-25;20:34:30;FT8;7.074; -6;CQ;LB5MG;JP50
RX;2018-10-25;20:34:30;FT8;7.074;-12;G4HZW;OE1VRB;JN88
RX;2018-10-25;20:35:00;FT8;7.074; -9;CT1AGS;CT1APN;IM59
RX;2018-10-25;20:35:00;FT8;7.074; -8;UR4MSF;M0OJR;IO92
RX;2018-10-25;20:35:00;FT8;7.074;-15;TK5NJ;F4HTA;JO10
RX;2018-10-25;20:35:30;FT8;7.074;-19;CQ;G7JWY;IO92
RX;2018-10-25;20:35:30;FT8;7.074;-12;YC2YIZ;G4AUE;IO91
RX;2018-10-25;20:35:30;FT8;7.074;-19;DS4GEX;UA3GU;KO92
RX;2018-10-25;20:35:30;FT8;7.074; -8;IN3RRX;2E0FQT;IO93
RX;2018-10-25;20:35:30;FT8;7.074; -7;UR4MSF;M0OJR;IO92
RX;2018-10-25;20:35:30;FT8;7.074;-14;CT1AGS;CT1APN;IM59
RX;2018-10-25;20:36:00;FT8;7.074;-10;CQ;UA3IHJ;KO67
RX;2018-10-25;20:36:00;FT8;7.074;-16;YC2YIZ;G4AUE;IO91
RX;2018-10-25;20:36:00;FT8;7.074;-18;CQ;4Z1TL;KM72
RX;2018-10-25;20:36:00;FT8;7.074; -6;CT1AGS;CT1APN;IM59
RX;2018-10-25;20:36:30;FT8;7.074;-17;CQ;OH4NDU;KP11
RX;2018-10-25;20:36:30;FT8;7.074; -9;CQ;UA3IHJ;KO67
RX;2018-10-25;20:36:30;FT8;7.074;-14;CQ;G7JWY;IO92
RX;2018-10-25;20:36:30;FT8;7.074; -7;YC2YIZ;G4AUE;IO91
RX;2018-10-25;20:36:30;FT8;7.074;-20;DS4GEX;UA3GU;KO92
RX;2018-10-25;20:37:00;FT8;7.074;-12;CQ;OH4NDU;KP11
RX;2018-10-25;20:37:00;FT8;7.074;-16;CQ;G7JWY;IO92
RX;2018-10-25;20:37:00;FT8;7.074;-11;YC2YIZ;G4AUE;IO91
RX;2018-10-25;20:37:00;FT8;7.074; -2;CQ;LB5MG;JP50
RX;2018-10-25;20:37:00;FT8;7.074;-11;DS5USH;R4AAV;LN28
RX;2018-10-25;20:37:30;FT8;7.074;-16;CQ;OH4NDU;KP11
RX;2018-10-25;20:37:30;FT8;7.074;-13;CQ;G7JWY;IO92
RX;2018-10-25;20:37:30;FT8;7.074;-18;DS5USH;R4AAV;LN28
RX;2018-10-25;20:37:30;FT8;7.074;-21;CQ;G1VWC;IO92
RX;2018-10-25;20:38:00;FT8;7.074;-14;CQ;OH4NDU;KP11
RX;2018-10-25;20:38:00;FT8;7.074; -9;CQ;G7JWY;IO92
RX;2018-10-25;20:38:30;FT8;7.074;-12;CQ;OH4NDU;KP11
RX;2018-10-25;20:38:30;FT8;7.074; -9;CQ;G7JWY;IO92
RX;2018-10-25;20:38:30;FT8;7.074;-11;M0TBQ;OE1VRB;JN88
RX;2018-10-25;20:38:30;FT8;7.074;-21;CQ;SU9JG;KM50
RX;2018-10-25;20:38:30;FT8;7.074; -4;CQ;LB5MG;JP50
RX;2018-10-25;20:39:00;FT8;7.074;-12;CQ;G7JWY;IO92
RX;2018-10-25;20:39:00;FT8;7.074;-10;M0TBQ;OE1VRB;JN88
RX;2018-10-25;20:39:00;FT8;7.074; -7;CQ;EI9HFB;IO63
RX;2018-10-25;20:39:00;FT8;7.074; -4;CQ;LB5MG;JP50
RX;2018-10-25;20:39:00;FT8;7.074;-13;CQ;RW4LND;LO44
RX;2018-10-25;20:39:00;FT8;7.074;-16;CQ;F4DFQ;JN05
RX;2018-10-25;20:39:00;FT8;7.074;-14;OH5KZ;M0OJR;IO92
RX;2018-10-25;20:39:15;FT8;7.074;  1;SU9JG;M0HUI;IO91
RX;2018-10-25;20:39:15;FT8;7.074; -5;M0ABG;EA2HK;IN91
RX;2018-10-25;20:39:15;FT8;7.074;-13;CQ;OH5KZ;KP30
RX;2018-10-25;20:39:15;FT8;7.074; -1;CQ;UR4MSF;KN98
RX;2018-10-25;20:39:15;FT8;7.074; -8;SU9JG;2E0FQT;IO93
RX;2018-10-25;20:39:30;FT8;7.074; -6;CQ;G7JWY;IO92
RX;2018-10-25;20:39:30;FT8;7.074;-10;M0TBQ;OE1VRB;JN88
RX;2018-10-25;20:39:30;FT8;7.074;-11;CQ;EI9HFB;IO63
RX;2018-10-25;20:39:30;FT8;7.074; -4;CQ;LB5MG;JP50
RX;2018-10-25;20:39:30;FT8;7.074;-10;OE4ATS;RW4LND;LO44
RX;2018-10-25;20:39:30;FT8;7.074;-15;CQ;F4DFQ;JN05
RX;2018-10-25;20:39:30;FT8;7.074; -9;OH5KZ;M0OJR;IO92
RX;2018-10-25;20:39:45;FT8;7.074;-15;CQ;M0TBQ;IO82
RX;2018-10-25;20:39:45;FT8;7.074;-20;RW4LND;EA2BHE;IN83
RX;2018-10-25;20:39:45;FT8;7.074; -8;CQ;UT5UOD;KO50
RX;2018-10-25;20:39:45;FT8;7.074; -7;CQ;UR4MSF;KN98
RX;2018-10-25;20:40:00;FT8;7.074;-12;CQ;UA3IHJ;KO67
RX;2018-10-25;20:40:00;FT8;7.074; -9;CQ;G7JWY;IO92
RX;2018-10-25;20:40:00;FT8;7.074;-17;LU9DCB;JA6CNL;PM53
RX;2018-10-25;20:40:00;FT8;7.074; -5;CQ;LB5MG;JP50
RX;2018-10-25;20:40:00;FT8;7.074;-20;OE4ATS;RW4LND;LO44
RX;2018-10-25;20:40:00;FT8;7.074;-13;CQ;F4DFQ;JN05
RX;2018-10-25;20:40:00;FT8;7.074;-14;CQ;RU3VT;LO06
RX;2018-10-25;20:40:00;FT8;7.074;-11;UR4MSF;M0OJR;IO92
RX;2018-10-25;20:40:15;FT8;7.074;-20;CQ;M0TBQ;IO82
RX;2018-10-25;20:40:15;FT8;7.074;-14;CQ;UT5UOD;KO50
RX;2018-10-25;20:40:15;FT8;7.074; -7;CQ;UR4MSF;KN98
RX;2018-10-25;20:40:15;FT8;7.074;-12;SU9JG;EA7TR;IM76
RX;2018-10-25;20:40:30;FT8;7.074;-11;CQ;OH4NDU;KP11
RX;2018-10-25;20:40:30;FT8;7.074;-10;CQ;G7JWY;IO92
RX;2018-10-25;20:40:30;FT8;7.074; -1;CQ;LB5MG;JP50
RX;2018-10-25;20:40:30;FT8;7.074;-18;JI4POR;EA1AHY;IN73
RX;2018-10-25;20:40:30;FT8;7.074;-14;CQ;RU3VT;LO06
RX;2018-10-25;20:40:30;FT8;7.074;-10;UT5UOD;OE1VRB;JN88
RX;2018-10-25;20:40:30;FT8;7.074; -9;UR4MSF;M0OJR;IO92
RX;2018-10-25;20:40:30;FT8;7.074;-20;LZ4EC;UR5FKG;KN56
RX;2018-10-25;20:40:45;FT8;7.074;-19;CQ;M6DHV;IO84
RX;2018-10-25;20:40:45;FT8;7.074; -7;CQ;MI0OBC;IO74
RX;2018-10-25;20:40:45;FT8;7.074;-12;CQ;UT5UOD;KO50
RX;2018-10-25;20:40:45;FT8;7.074; -4;CQ;UR4MSF;KN98
RX;2018-10-25;20:41:00;FT8;7.074;-17;CQ;G7JWY;IO92
RX;2018-10-25;20:41:00;FT8;7.074;-14;CQ;LB5MG;JP50
RX;2018-10-25;20:41:00;FT8;7.074;-10;UT5UOD;OE1VRB;JN88
RX;2018-10-25;20:41:00;FT8;7.074;-11;UR4MSF;M0OJR;IO92
RX;2018-10-25;20:41:15;FT8;7.074;-19;CQ;M6DHV;IO84
RX;2018-10-25;20:41:15;FT8;7.074;-10;IK4ALM;LA6JEA;JP50
RX;2018-10-25;20:41:15;FT8;7.074;-10;SU9JG;EA7TR;IM76
RX;2018-10-25;20:41:15;FT8;7.074;-14;CQ;UT5UOD;KO50
RX;2018-10-25;20:41:15;FT8;7.074;  8;CQ;F4HIK;JN06
RX;2018-10-25;20:41:15;FT8;7.074;-12;4Z1TL;SM4GOH;JO79
RX;2018-10-25;20:41:30;FT8;7.074;-15;M6DHV;OE1VRB;JN88
RX;2018-10-25;20:41:30;FT8;7.074;-15;CQ;G7JWY;IO92
RX;2018-10-25;20:41:30;FT8;7.074; -4;CQ;UX0UM;KO50
RX;2018-10-25;20:41:30;FT8;7.074; -4;CQ;LB5MG;JP50
RX;2018-10-25;20:41:30;FT8;7.074;-20;CQ;PA3GEG;JO32
RX;2018-10-25;20:41:45;FT8;7.074;-22;CQ;M6DHV;IO84
RX;2018-10-25;20:41:45;FT8;7.074;-22;CQ;M0TBQ;IO82
RX;2018-10-25;20:41:45;FT8;7.074;-14;IK4ALM;2E0FQT;IO93
RX;2018-10-25;20:41:45;FT8;7.074;-15;4O7CC;M0CUK;IO91
RX;2018-10-25;20:41:45;FT8;7.074;  7;CQ;F4HIK;JN06
RX;2018-10-25;20:41:45;FT8;7.074; -2;CQ;OH5KZ;KP30
RX;2018-10-25;20:41:45;FT8;7.074;-15;IK4ALM;LA6JEA;JP50
RX;2018-10-25;20:42:00;FT8;7.074;-13;M6DHV;OE1VRB;JN88
RX;2018-10-25;20:42:00;FT8;7.074;-12;CQ;G7JWY;IO92
RX;2018-10-25;20:42:00;FT8;7.074; -1;CQ;LB5MG;JP50
RX;2018-10-25;20:42:00;FT8;7.074;-15;JI4POR;EA1AHY;IN73
RX;2018-10-25;20:42:00;FT8;7.074;-14;OH5KZ;M0OJR;IO92
RX;2018-10-25;20:42:15;FT8;7.074;-15;IK4ALM;2E0FQT;IO93
RX;2018-10-25;20:42:15;FT8;7.074;-13;4O7CC;M0CUK;IO91
RX;2018-10-25;20:42:15;FT8;7.074;-17;SU9JG;EA7TR;IM76
RX;2018-10-25;20:42:15;FT8;7.074;-17;SU9JG;UR4MSF;KN98
RX;2018-10-25;20:42:15;FT8;7.074;-10;CQ;F6CEE;IN94
RX;2018-10-25;20:42:15;FT8;7.074;-15;IK4ALM;LA6JEA;JP50
RX;2018-10-25;20:42:30;FT8;7.074;  1;CQ;OH4NDU;KP11
RX;2018-10-25;20:42:30;FT8;7.074;-10;M6DHV;OE1VRB;JN88
RX;2018-10-25;20:42:30;FT8;7.074;-11;CQ;G7JWY;IO92
RX;2018-10-25;20:42:30;FT8;7.074; -8;CQ;LB5MG;JP50
RX;2018-10-25;20:42:30;FT8;7.074; -3;OH5KZ;M0OJR;IO92
RX;2018-10-25;20:42:45;FT8;7.074; -7;CQ;A41ZZ;LL93
RX;2018-10-25;20:42:45;FT8;7.074;-21;CQ;M0TBQ;IO82
RX;2018-10-25;20:42:45;FT8;7.074; -8;IK4ALM;2E0FQT;IO93
RX;2018-10-25;20:42:45;FT8;7.074; -6;4O7CC;M0CUK;IO91
RX;2018-10-25;20:42:45;FT8;7.074;-11;SU9JG;UR4MSF;KN98
RX;2018-10-25;20:42:45;FT8;7.074;-10;CQ;F6CEE;IN94
RX;2018-10-25;20:42:45;FT8;7.074;-20;YU7XW;G0LUB;IO92
RX;2018-10-25;20:43:00;FT8;7.074; -4;M6DHV;OH4NDU;KP11
RX;2018-10-25;20:43:00;FT8;7.074;-10;M6DHV;OE1VRB;JN88
RX;2018-10-25;20:43:00;FT8;7.074;-13;CQ;UA3IHJ;KO67
RX;2018-10-25;20:43:00;FT8;7.074;-18;CQ;CT2HUN;IM58
RX;2018-10-25;20:43:00;FT8;7.074; -1;CQ;LB5MG;JP50
RX;2018-10-25;20:43:00;FT8;7.074; -8;II3BVV;M0OJR;IO92
RX;2018-10-25;20:43:15;FT8;7.074; -7;CQ;A41ZZ;LL93
RX;2018-10-25;20:43:15;FT8;7.074;-18;CQ;M0TBQ;IO82
RX;2018-10-25;20:43:15;FT8;7.074; -8;IK4ALM;2E0FQT;IO93
RX;2018-10-25;20:43:15;FT8;7.074;-12;SU9JG;UR4MSF;KN98
RX;2018-10-25;20:43:15;FT8;7.074;-18;SU9JG;EA7TR;IM76
RX;2018-10-25;20:43:15;FT8;7.074;-22;CQ;MM0HVU;IO85
RX;2018-10-25;20:43:30;FT8;7.074;-15;CQ;UA3IHJ;KO67
RX;2018-10-25;20:43:30;FT8;7.074; -2;CQ;F4ACR;IN96
RX;2018-10-25;20:43:30;FT8;7.074; -6;CQ;LB5MG;JP50
RX;2018-10-25;20:43:45;FT8;7.074;-21;CQ;M0TBQ;IO82
RX;2018-10-25;20:43:45;FT8;7.074; -7;IK4ALM;2E0FQT;IO93
RX;2018-10-25;20:43:45;FT8;7.074;-13;SU9JG;EA7TR;IM76
RX;2018-10-25;20:43:45;FT8;7.074;-12;CQ;LA6ZEA;JO59
RX;2018-10-25;20:43:45;FT8;7.074;-16;HA9HSP;LB3NI;JP77
RX;2018-10-25;20:43:45;FT8;7.074;-11;SU9JG;UR4MSF;KN98
RX;2018-10-25;20:43:45;FT8;7.074;  2;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:43:45;FT8;7.074;-10;CQ;LB8MG;JO59
RX;2018-10-25;20:43:45;FT8;7.074;-18;YU7XW;PA3GAE;JO21
RX;2018-10-25;20:43:45;FT8;7.074;-17;YU7XW;G0LUB;IO92
RX;2018-10-25;20:43:45;FT8;7.074;-18;CQ;PB1HF;JO20
RX;2018-10-25;20:43:45;FT8;7.074;-20;CQ;UT5UOD;KO50
RX;2018-10-25;20:44:00;FT8;7.074;-15;CQ;UA3IHJ;KO67
RX;2018-10-25;20:44:00;FT8;7.074; -3;CQ;F4ACR;IN96
RX;2018-10-25;20:44:00;FT8;7.074;-17;DH5BS;F4ESO;JN39
RX;2018-10-25;20:44:15;FT8;7.074; -7;CQ;2E0FQT;IO93
RX;2018-10-25;20:44:15;FT8;7.074;-21;HA1RB;LB3NI;JP77
RX;2018-10-25;20:44:15;FT8;7.074;-13;CQ;OH5KZ;KP30
RX;2018-10-25;20:44:15;FT8;7.074;-16;SU9JG;UR4MSF;KN98
RX;2018-10-25;20:44:15;FT8;7.074;  2;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:44:30;FT8;7.074; -7;CQ;UA3IHJ;KO67
RX;2018-10-25;20:44:30;FT8;7.074; -1;CQ;F4ACR;IN96
RX;2018-10-25;20:44:30;FT8;7.074;-12;JA5NPV;HB9VAB;JN36
RX;2018-10-25;20:44:45;FT8;7.074; -8;CQ;2E0FQT;IO93
RX;2018-10-25;20:44:45;FT8;7.074; -1;CQ;F4HIK;JN06
RX;2018-10-25;20:44:45;FT8;7.074;-12;CQ;OH5KZ;KP30
RX;2018-10-25;20:44:45;FT8;7.074;-16;CQ;UR4MSF;KN98
RX;2018-10-25;20:44:45;FT8;7.074;-21;CQ;PB1HF;JO20
RX;2018-10-25;20:44:45;FT8;7.074;  7;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:45:00;FT8;7.074; -6;CQ;UA3IHJ;KO67
RX;2018-10-25;20:45:00;FT8;7.074;  0;CQ;F4ACR;IN96
RX;2018-10-25;20:45:00;FT8;7.074;-16;CQ;CT2HUN;IM58
RX;2018-10-25;20:45:00;FT8;7.074;-14;CQ;EA4GWX;IN80
RX;2018-10-25;20:45:00;FT8;7.074; -7;JA5NPV;HB9VAB;JN36
RX;2018-10-25;20:45:00;FT8;7.074;-17;DK5FU;R1BDX;KO59
RX;2018-10-25;20:45:00;FT8;7.074;-16;II3BVV;EA1AHY;IN73
RX;2018-10-25;20:45:00;FT8;7.074;-10;JI4POR;R4AAV;LN28
RX;2018-10-25;20:45:00;FT8;7.074;-13;CQ;F6CEE;IN94
RX;2018-10-25;20:45:15;FT8;7.074; -7;CQ;2E0FQT;IO93
RX;2018-10-25;20:45:15;FT8;7.074;-21;HA1RB;LB3NI;JP77
RX;2018-10-25;20:45:15;FT8;7.074; -5;IZ0TWS;M0OJR;IO92
RX;2018-10-25;20:45:15;FT8;7.074;-16;CQ;UR4MSF;KN98
RX;2018-10-25;20:45:15;FT8;7.074;  7;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:45:15;FT8;7.074;-10;CQ;LB8MG;JO59
RX;2018-10-25;20:45:15;FT8;7.074;-16;CQ;MM0HVU;IO85
RX;2018-10-25;20:45:15;FT8;7.074;-12;CQ;F4HIK;JN06
RX;2018-10-25;20:45:15;FT8;7.074;-15;CQ;2E0DCS;IO83
RX;2018-10-25;20:45:30;FT8;7.074;-10;CQ;OH4NDU;KP11
RX;2018-10-25;20:45:30;FT8;7.074;-12;CQ;UA3IHJ;KO67
RX;2018-10-25;20:45:30;FT8;7.074;  2;CQ;F4ACR;IN96
RX;2018-10-25;20:45:30;FT8;7.074;-16;2E0FQT;R1BDX;KO59
RX;2018-10-25;20:45:30;FT8;7.074;-14;JA5NPV;HB9VAB;JN36
RX;2018-10-25;20:45:30;FT8;7.074; -6;JI4POR;R4AAV;LN28
RX;2018-10-25;20:45:30;FT8;7.074;-16;CQ;PA3GEG;JO32
RX;2018-10-25;20:45:30;FT8;7.074;-10;CQ;F6CEE;IN94
RX;2018-10-25;20:45:45;FT8;7.074;-19;CQ;M6DHV;IO84
RX;2018-10-25;20:45:45;FT8;7.074;-20;CQ;M0TBQ;IO82
RX;2018-10-25;20:45:45;FT8;7.074;-21;CQ;2E0FQT;IO93
RX;2018-10-25;20:45:45;FT8;7.074; -1;CQ;M0CLS;IO84
RX;2018-10-25;20:45:45;FT8;7.074; -8;IZ0TWS;M0OJR;IO92
RX;2018-10-25;20:45:45;FT8;7.074;  5;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:46:00;FT8;7.074;-10;DK5FU;OH4NDU;KP11
RX;2018-10-25;20:46:00;FT8;7.074;-13;CQ;UA3IHJ;KO67
RX;2018-10-25;20:46:00;FT8;7.074;  1;CQ;F4ACR;IN96
RX;2018-10-25;20:46:00;FT8;7.074;-16;CQ;EA4GWX;IN80
RX;2018-10-25;20:46:00;FT8;7.074;-14;M0CLS;EA2HK;IN91
RX;2018-10-25;20:46:15;FT8;7.074;-11;CQ;M6DHV;IO84
RX;2018-10-25;20:46:15;FT8;7.074; -9;SU9JG;2E0FQT;IO93
RX;2018-10-25;20:46:15;FT8;7.074;-14;CQ;UT5UOD;KO50
RX;2018-10-25;20:46:15;FT8;7.074;  4;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:46:30;FT8;7.074;  1;CQ;F4ACR;IN96
RX;2018-10-25;20:46:30;FT8;7.074;-12;CQ;EA4GWX;IN80
RX;2018-10-25;20:46:30;FT8;7.074; -9;M0CLS;EA2HK;IN91
RX;2018-10-25;20:46:30;FT8;7.074;-18;CQ;PA3GEG;JO32
RX;2018-10-25;20:46:45;FT8;7.074;-11;CQ;LB8MG;JO59
RX;2018-10-25;20:46:45;FT8;7.074; -7;SU9JG;M0OJR;IO92
RX;2018-10-25;20:46:45;FT8;7.074;-22;SP2NNO;RA3DKW;KO95
RX;2018-10-25;20:46:45;FT8;7.074;-14;CQ;UT5UOD;KO50
RX;2018-10-25;20:46:45;FT8;7.074;-13;SU9JG;F4HIK;JN06
RX;2018-10-25;20:46:45;FT8;7.074;  3;4Z1TL;OZ1CDQ;JO47
RX;2018-10-25;20:46:45;FT8;7.074;-15;CQ;A41ZZ;LL93
